userId,movieId,tag,timestamp
647,93840,clever,1334797193
647,93840,funny,1334797186
647,93840,joss whedon,1334796951
647,93840,meta,1334796899
647,93840,original,1334797202
647,93840,original plot,1334797191
647,96821,awkward situations,1535565466
647,96821,bittersweet,1535565454
647,96821,coming of age,1535565449
647,96821,depression,1535565456
647,96821,Suicide,1535565457
647,96821,touching,1535565452
647,99007,comedic horror,1361057710
647,99007,cured by love/hope,1361057689
647,99007,unconventional,1361057707
647,99007,unconventional zombies,1361057700
647,99007,zombies,1361057693
647,99114,Funny,1361057411
647,99114,Great performances,1361057414
647,99114,Leonardo DiCaprio,1361057409
647,99114,Quentin Tarantino,1361057405
647,99114,Samuel L. Jackson,1361057407
647,100163,entertaining concept,1507498730
647,100163,Nudity (Topless),1507498723
647,100163,steampunk,1507498719
647,102123,apocalypse,1418242228
647,102123,Danny McBride,1418242240
647,102123,James Franco,1418242231
647,102123,Michael Cera,1418242226
647,102125,Gwyneth Paltrow,1368444251
647,102125,humour,1368444250
647,102125,Iron Man,1368444254
647,102125,Robert Downey Jr.,1368444247
647,102125,Shane Black,1368444273
647,103306,aliens,1524494007
647,103306,Found footage,1490531370
647,103306,hard science fiction,1490531344
647,103306,lovecraftian,1524494017
647,103306,non-sequential,1524494011
647,103306,realistic sci-fi,1524494225
647,103306,space,1490531363
647,103306,visually stunning,1490531359
647,107406,dystopia,1490526736
647,107406,Plot twist,1490526746
647,107406,post-apocalyptic,1450216147
647,107406,sci-fi,1450216158
647,107406,social commentary,1450216144
647,110591,horror,1441980497
647,110591,Lovecraftian,1490529506
647,110591,mindfuck,1441980498
647,110675,romance,1524493800
647,111360,bad science,1490531584
647,111360,dumb science,1490531583
647,111360,transhumanist,1490531589
647,112868,aliens,1524493941
647,112868,convoluted,1524493934
647,112868,cybernetics,1526117285
647,112868,twist ending,1526117289
647,113741,intelligent,1450215896
647,113741,low-budget sci fi,1463829302
647,113741,mind bending,1450215890
647,113741,multiverse,1463829300
647,113741,mystery,1450215893
647,113741,parallel universe,1450215897
647,113741,sci-fi,1451857647
647,115713,AI,1450216024
647,115713,philosophical,1450216013
647,115713,sci-fi,1450215999
647,115713,thought provoking,1450216015
647,122882,action,1450216079
647,122882,dystopian,1450216104
647,122882,post apocalypse,1450216078
647,122882,post apocalyptic,1450216091
647,122882,sci-fi,1450216092
647,122882,Tom Hardy,1450216123
647,122882,visually appealing,1450216082
647,122886,Exploited,1463829184
647,122886,Fan service,1452593636
647,122886,female protagonist,1452593643
647,122886,Plot Recycling,1452593631
647,122886,recycled plot,1463829190
647,122886,Star Wars,1452593648
647,122886,strong female lead,1463829222
647,122886,unoriginal,1463829187
647,122904,4th wall,1456184866
647,122904,dark humor,1456184864
647,122904,Funny,1456184858
647,122904,x-men,1456184853
647,122906,afrofuturism,1524493966
647,122906,colonialism,1524493958
647,122906,Marvel,1524493962
647,122906,MCU,1524493960
647,122906,social commentary,1524493985
647,122912,busy plot,1524997748
647,122912,cliffhanger,1524997766
647,122912,emotional,1524997759
647,122912,genocide,1524997758
647,122912,Marvel,1524997741
647,122912,MCU,1524997736
647,122912,Robert Downey Jr.,1524997739
647,122912,slow burn,1524997750
647,122912,Thanos,1524997737
647,122912,time travel,1524997743
647,127202,coming of age,1537120581
647,140956,Pop culture,1524493808
647,140956,Steven Spielberg,1524493817
647,140956,steven spilberg,1524493815
647,140956,virtual reality,1524493806
647,140956,Visually appealing,1524493810
647,142598,cult,1542496568
647,142598,satanism,1542496570
647,142598,supernatural,1542496562
647,164179,Aliens,1505599568
647,164179,beautiful visuals,1505599566
647,164179,Cerebral,1505599577
647,164179,Cerebral Sci-Fi,1505599588
647,164179,communication,1505599585
647,164179,extraterrestrial,1505599597
647,164179,fatalist,1505599604
647,164179,first contact,1505599583
647,164179,good cinematography,1505599616
647,164179,great aliens,1505599614
647,164179,language,1505599581
647,164179,linguistics,1505599560
647,164179,nonlinear,1505599621
647,164179,nonlinear timeline,1505599576
647,164179,plot twist,1505599561
647,164179,Sci-fi,1505599556
647,164179,scientist,1505599590
647,164179,sense of awe,1505599593
647,164179,smart,1505599587
647,164179,thought-provoking,1505599563
647,164179,thoughtful sci-fi,1505599558
647,164179,time loop,1505599617
647,164179,time travel,1505599565
647,164179,twist ending,1505599624
647,164179,visually appealing,1505599579
647,166534,Claustrophobic,1486332077
647,166534,thriller,1486332074
647,169670,body horror,1505509162
647,169670,H.P. Lovecraft,1505509161
647,169670,mad doctor,1505509168
647,169670,small town,1505509166
647,169670,survival horror,1505509165
647,169982,coming of age,1524493872
647,169982,detention,1524493897
647,169982,Power Rangers,1524493829
647,169982,product placement,1524493830
647,169982,teen movie,1524493867
647,170405,loneliness,1502914251
647,170405,no explanation,1524493544
647,170405,photography,1502914253
647,170405,slow pace,1524493557
647,170629,loop,1507673298
647,170629,mindfuck,1507673296
647,170629,multiple realities,1507673295
647,170629,romantic sci-fi,1507673300
647,170629,suicide,1507673302
647,176101,Artful action sequences,1524690719
647,176101,british comedy,1524690715
647,176101,spy,1524690716
647,176101,violent,1524690721
647,182715,alien invasion,1569092565
647,182715,aliens,1569092555
647,182715,ambiguous ending,1569092551
647,182715,body horror,1569092584
647,182715,cerebral,1569092540
647,182715,confusing ending,1569092543
647,182715,horror,1569092567
647,182715,mysterious,1569092539
647,182715,mysterious life form,1569092571
647,182715,nonsense,1569092549
647,182715,quarantine,1569092569
647,182715,scientist,1569092563
647,182715,surreal,1569092536
647,182715,thought-provoking,1569092546
647,182715,visually stunning,1569092537
652,4019,friendship,1392230400
652,4019,Sean Connery,1392230403
653,34,animals - live action,1562528692
653,153,DC Comics,1546204955
653,153,superhero,1546204951
653,165,own,1489952389
653,207,own,1489954153
653,364,Disney,1498239198
653,455,animals - live action,1562528831
653,592,DC Comics,1546204404
653,592,superhero,1546204395
653,595,Disney,1498239368
653,595,Disney animated feature,1498239353
653,899,50s,1564343374
653,903,50s,1565557297
653,904,50s,1564347430
653,910,50s,1565559513
653,915,50s,1564347759
653,922,50s,1564339986
653,926,50s,1564340435
653,934,50s,1564339775
653,938,50s,1565557152
653,939,50s,1565554478
653,963,own,1489954312
653,969,50s,1564342978
653,991,own,1489952995
653,1013,60s,1540752076
653,1013,children,1540752070
653,1013,Disney,1540752083
653,1015,animals - live action,1563138434
653,1018,60s,1540752335
653,1018,animals - live action,1562529222
653,1018,children,1540752331
653,1019,50s,1564347906
653,1022,50s,1564339321
653,1025,60s,1540752527
653,1025,children,1540752520
653,1025,Disney,1540752523
653,1032,50s,1564341715
653,1035,60s,1540752475
653,1035,children,1540752471
653,1073,70s,1540752965
653,1073,children,1540752962
653,1103,50s,1564863416
653,1196,80s,1532990517
653,1197,own,1489952228
653,1198,own,1489954262
653,1203,50s,1565556644
653,1253,50s,1564342883
653,1283,50s,1564343257
653,1301,50s,1564865256
653,1333,animals - live action,1562531231
653,1334,50s,1565558364
653,1356,Star Trek,1497203593
653,1367,animals - live action,1562529380
653,1460,animals - live action,1562531182
653,1562,DC Comics,1546205119
653,1562,superhero,1546205116
653,1676,campy,1491592854
653,1945,50s,1564347119
653,1994,80s,1532989999
653,2015,60s,1540752106
653,2015,children,1540752097
653,2015,Disney,1540752103
653,2038,animals - live action,1562531220
653,2078,60s,1540752737
653,2078,chldren,1540752734
653,2080,50s,1564349601
653,2085,60s,1540752125
653,2085,children,1540752122
653,2085,Disney,1540752116
653,2087,50s,1564344860
653,2090,70s,1540753142
653,2090,children,1540753139
653,2096,50s,1565559097
653,2186,50s,1564341602
653,2454,50s,1565557766
653,2565,50,1564866267
653,2613,favorite,1491167180
653,2641,DC Comics,1546205554
653,2641,superhero,1546205551
653,2642,DC Comics,1546206154
653,2642,superhero,1546206150
653,2643,DC Comics,1546206140
653,2643,superhero,1546206137
653,2656,50s,1564348377
653,2662,50s,1564346133
653,2663,50s,1564349851
653,2664,50s,1564864265
653,2665,50s,1564866796
653,2667,50s,1564867254
653,2687,Disney,1498238910
653,2942,80s,1532990267
653,3034,70s,1540752989
653,3034,children,1540752986
653,3052,own,1489952915
653,3088,50s,1564340330
653,3199,50s,1565554583
653,3365,50,1564864499
653,3368,50s,1565558534
653,3405,50s,1565558659
653,3479,animals - live action,1562525846
653,3516,50s,1565558956
653,3648,50s,1565362847
653,3811,80s,1532990557
653,3877,DC Comics,1546205631
653,3877,superhero,1546205628
653,3930,50s,1564346792
653,4039,animals - live action,1562530025
653,4169,own,1489954093
653,4188,50s,1564344757
653,4329,50s,1565559238
653,4357,50s,1564346605
653,4359,50s,1564349472
653,4386,animals - live action,1562526310
653,4400,50s,1564346316
653,4426,50s,1564348941
653,4535,animals - live action,1562530960
653,4610,own,1489952949
653,4835,80s,1532990596
653,4966,50s,1564868142
653,5017,50s,1564346470
653,5034,own,1489952835
653,5034,tear jerker,1564076003
653,5126,50s,1565556417
653,5349,marvel,1546205242
653,5349,superhero,1546205226
653,5378,prequel,1543789225
653,5394,50s,1564344543
653,5552,50s,1565557570
653,5640,50,1564865854
653,5651,60s,1540752507
653,5651,children,1540752502
653,6232,animals - live action,1562526807
653,6264,sci-fi,1488502002
653,6273,50s,1564339522
653,6333,marvel,1546204855
653,6333,superhero,1546204850
653,6629,50s,1564345342
653,6657,50,1564345521
653,6659,own,1489953863
653,6785,50s,1564347225
653,6959,own,1489954052
653,7075,50s,1564863811
653,7075,own,1489952262
653,7247,60s,1540752727
653,7247,children,1540752701
653,7386,50s,1564866940
653,7614,50s,1564863490
653,7845,own,1489954503
653,7846,own,1489953365
653,8368,own,1489952058
653,8636,Marvel,1546203959
653,8636,superhero,1546203952
653,26133,60s,1540752322
653,26133,children,1540752315
653,26750,own,1489952578
653,27706,own,1489953155
653,27871,own,1489952101
653,31700,animals - live action,1562530394
653,33004,own,1489952319
653,34488,50s,1564341370
653,40815,own,1489952050
653,45756,50s,1565554892
653,46765,50s,1564867991
653,46765,Great. Music,1529795867
653,48997,own,1489953205
653,49312,own,1489952456
653,52435,60s,1540752749
653,52435,children,1540752746
653,54001,own,1489952031
653,54248,Stargate connection,1489341733
653,56757,own,1489953764
653,59315,Marvel,1546204722
653,59315,own,1489953912
653,59315,superhero,1546204718
653,60069,tear jerker,1543788163
653,60487,60s,1540752760
653,60487,children,1540752756
653,60803,60s,1540752692
653,60803,children,1540752688
653,60948,own,1489952151
653,65465,own,1489954884
653,68358,own,1489954568
653,68954,tear jerker,1543788135
653,69844,own,1489952041
653,71302,50s,1565557404
653,73854,60s,1540752492
653,73854,children,1540752486
653,74613,50s,1564346704
653,74613,own,1489954907
653,77217,50s,1564863696
653,77561,Marvel,1546204606
653,77561,own,1489954360
653,77561,superhero,1546204602
653,78499,tear jerker,1543786852
653,84152,sci-fi,1489341407
653,86866,50s,1564348669
653,91126,animals - live action,1562531032
653,102125,Marvel,1546203803
653,102125,superhero,1546203799
653,102445,own,1489953266
653,102880,Dumb,1488500305
653,102880,sci-fi,1488500289
653,103141,pre,1543787411
653,104135,50s,1565556010
653,104139,50s,1564866447
653,105181,50s,1565555808
653,110134,Animals - live action,1567685438
653,113109,50s,1564346975
653,118177,Intended as pilot,1533493867
653,122924,Marvel,1546203476
653,122924,superhero,1546203470
653,123703,50s,1564345079
653,124787,50s,1564348118
653,130988,historical,1499020366
653,135244,Intended as pilot,1528671685
653,136477,50s,1564864174
653,137397,50s,1564865548
653,142058,70s,1540752978
653,142058,children,1540752975
653,143355,DC Comics,1546213406
653,143355,superhero,1546213400
653,147730,DC Comics,1564076073
653,147730,Superhero,1546213536
653,152017,tear jerker,1543785867
653,155288,own,1489953088
653,164047,70s,1540752952
653,164047,children,1540752944
653,166528,prequel,1543784642
653,171461,50s,1564349985
653,177089,50s,1565559887
653,177595,50s,1565558831
653,179173,50s,1564340655
653,185557,50s,1564343491
653,192083,Sequel that's better.,1546816965
653,196107,Missesota,1544394782
658,4720,claustrophobic,1286789892
658,4720,gothic,1286789879
658,4720,Nicole Kidman,1286789902
679,1921,black and white,1252710999
679,1921,music,1252711008
729,48780,atmospheric,1467371110
729,48780,mystery,1467371117
729,48780,psychological,1467371113
729,48780,twist ending,1467371103
741,296,edgy,1435940210
741,296,unusual,1435940210
741,296,violent,1435940210
741,356,dark comedy,1438289717
741,356,historical,1438289717
741,356,inspiring,1438289717
743,910,classic comedy,1475490011
743,2067,classic,1475489978
743,7254,drama,1475490061
757,134,illegal art,1184949668
757,1073,esoteric plotlines,1184949528
757,1303,based on true story,1197931329
757,1303,esoteric plotlines,1184949416
757,1500,80s soundtrack,1184362120
757,4873,A MUST SEE,1184949577
757,6148,unintentional kitsch,1184949562
757,7817,esoteric plotlines,1184949492
757,26231,esoteric plotlines,1197931302
791,1,Owned,1515175493
791,2355,Owned,1515185137
791,3114,Owned,1515175501
791,4306,Owned,1515175477
791,4886,Owned,1515175342
791,4896,Owned,1515185076
791,4993,Owned,1515175304
791,5218,Owned,1515185058
791,5952,Owned,1515175262
791,7153,Owned,1515175220
791,8360,Owned,1515185142
791,8368,Owned,1515175457
791,40815,Owned,1515175485
791,50872,Owned,1515175412
791,51662,Owned,1515185132
791,59784,Owned,1515185064
791,60069,Owned,1515192448
791,68954,owned,1515175312
791,69844,Owned,1515175405
791,78499,Owned,1515175385
791,81564,Owned,1515185106
791,81834,Owned,1515175399
791,95167,Owned,1515185100
791,103141,Owned,1515185095
791,106696,Owned,1515185111
791,108932,Owned,1515185072
791,112175,Owned,1515175509
791,112852,Owned,1515192458
791,115617,Owned,1515175392
791,134853,Owned,1515175335
791,152081,Owned,1515192454
792,4995,genius,1263406556
797,4823,John Cusack,1317235883
797,7375,Julia Stiles,1317236156
798,260,classic,1439943530
798,260,sci-fi,1439943524
800,260,old movie,1519433656
800,364,animation,1520867682
800,364,Disney,1520867680
800,364,inspirational,1520867692
800,1196,old movie,1519432935
800,1210,old movie,1519433519
800,1566,animation,1520867662
800,1566,disney,1520867657
800,1566,Greek mythology,1520867655
800,1907,animation,1520867535
800,1907,China,1520867533
800,1907,Disney,1520867525
800,1907,heroine,1520867544
800,1907,strong female lead,1520867537
800,1907,witty,1520867562
800,59315,afghanistan,1520866765
800,59315,android(s)/cyborg(s),1520866725
800,59315,boring,1520866720
800,59315,Iron Man,1520866732
800,59315,Robert Downey Jr.,1520866702
800,59315,sci-fi,1520866709
800,59315,superhero,1520866706
800,60069,boring,1520866526
800,60069,dystopia,1520866548
800,60074,alcoholic,1520867756
800,60074,bad ending,1520867742
800,60074,bad script,1520867744
800,60074,derailed by twist,1520867750
800,60074,messy,1520867746
800,60074,Will Smith,1520867737
800,76251,action,1520866446
800,76251,funny,1520866448
800,76251,superhero,1520866443
800,79132,action,1519472507
800,79132,alternate reality,1519472492
800,79132,intellectual,1519472505
800,79132,mindfuck,1519472502
800,79132,sci-fi,1519472490
800,79132,thought-provoking,1519472493
800,79132,visually appealing,1519472496
800,106696,animation,1520867595
800,106696,Awful story,1520867643
800,106696,bad writing,1520867638
800,106696,beautiful,1520867597
800,106696,Disney,1520867592
800,106696,Ice,1520867608
800,106696,magic,1520867611
800,109487,artificial intelligence,1519433596
800,109487,Masterpiece,1519433605
800,109487,sci-fi,1519433587
800,109487,time-travel,1519433594
800,112852,Great Visuals,1519433809
800,112852,humorous,1519433807
800,115149,Action,1520867326
800,115149,Hitman,1520867324
800,115149,Keanu Reeves,1520867322
800,115149,lack of story,1520867327
800,115149,predictable,1520867316
800,115149,secret society,1520867332
800,122882,apocalyptic,1520866630
800,122882,desert,1520866608
800,122882,dystopian,1520866599
800,122882,post apocalypse,1520866595
800,122882,post apocalyptic,1520866611
800,122882,post-apocalyptic,1520866616
800,122882,wasteland,1520866619
800,122904,Action,1520866399
800,122904,dark humor,1520866388
800,122904,superhero,1520866414
800,122918,Comedy,1519433776
800,122918,fun,1519433769
800,122918,humorous,1519433765
800,122918,sci-fi,1519433760
800,122920,Action,1520866891
800,122920,predictable,1520866871
800,122920,spider-man,1520866898
800,122920,superhero,1520866894
800,122922,magic,1519472564
800,122922,superhero,1519472560
800,122922,weak villain,1519472578
800,135143,1920's,1520866997
800,135143,20's,1520867028
800,135143,20s,1520867026
800,135143,fantasy,1520867005
800,135143,Harry Potter,1520866992
800,135143,Magic,1520866991
800,135143,magical,1520867014
800,135143,Magical creatures,1520866995
800,135143,slow,1520866989
800,135143,wizard,1520867012
800,143355,DC,1520866946
800,143355,Fight Choreography,1520866955
800,143355,gal gadot,1520866921
800,143355,Greek mythology,1520866950
800,143355,period piece,1520866971
800,143355,superhero,1520866923
800,143355,visually appealing,1520866927
800,143355,World War I,1520866942
800,162600,fantasy,1520867053
800,162600,terrible plot,1520867093
800,162600,Tim Burton,1520867051
800,162600,time travel,1520867060
800,162600,visually appealing,1520867058
800,168248,cliché,1520867449
800,168248,hitman,1520867436
800,168248,Over the top,1520867443
800,168248,Predictable,1520867439
800,168248,secret society,1520867422
800,175303,clown,1520867247
800,175303,clowns,1520867255
800,175303,good adaptation,1520867244
800,175303,horror,1520867242
800,176371,androids,1520866841
800,176371,artificial intelligence,1520866847
800,176371,cyberpunk,1520866816
800,176371,dystopia,1520866814
800,176371,Jared Leto,1520866826
800,176371,Ryan Gosling,1520866832
800,176371,sci fi,1520866813
801,16,Mafia,1480447753
801,111,Martin Scorsese,1480447683
801,111,social commentary,1480447681
801,215,Richard Linklater,1480448118
801,858,italian mafia,1480447463
801,858,italy,1480447457
801,858,Mafia,1480447451
801,858,Marlon Brando,1480447464
801,1213,mafia,1480448042
801,1213,Martin Scorsese,1480448035
801,1227,epic,1480448173
801,1228,boxing,1480447647
801,1228,Martin Scorsese,1480447637
801,1228,Robert De Niro,1480447640
801,2427,Terrence Malick,1480447702
801,2427,World War II,1480447695
801,3897,1970s,1480447604
801,3897,coming of age,1480447607
801,3949,psychological,1480448133
801,4262,Al Pacino,1480447620
801,4262,mafia,1480447624
801,4848,David Lynch,1480447432
801,5010,War,1480450425
801,7318,Mel Gibson,1480450294
801,7767,historical epic,1480447496
801,7767,italy,1480447485
801,8784,coming of age,1480448094
801,48304,history,1480448216
801,48304,Mel Gibson,1480448211
801,55908,dialogue driven,1480447666
801,55908,philosophical,1480447659
801,55908,thought-provoking,1480447662
801,59912,Italy,1480450326
801,72733,sports,1480448105
801,74458,Martin Scorsese,1480447977
801,74458,plot twist,1480447971
801,74458,psychological,1480447967
801,106782,Martin Scorsese,1480448072
801,106782,Stock Market,1480448078
801,106782,Wall Street,1480448075
801,148626,finance,1480450192
801,148626,wallstreet,1480450196
814,108514,deepika,1446572325
814,108514,desi,1446572345
814,108514,ranveer,1446572321
814,132358,desi,1446572355
814,133389,desi,1446572364
815,149352,comedy,1496309764
815,149352,Fatherhood,1496309767
848,260,adventure,1426208889
848,260,classic,1426208889
848,260,sci-fi,1426208889
848,1500,assassin,1426210442
848,1500,funny,1426208952
848,1500,hit men,1426210447
848,1500,man of mystery,1426208964
848,1500,rekindled love,1426209005
848,4639,celebrity,1456290257
848,4639,divorce,1456290331
848,4639,jo,1456290287
848,4639,mo,1456290270
848,4639,romantic comedy,1456290268
848,5064,double life,1486105221
848,5064,prison escape,1486105230
848,5064,revenge,1486105226
848,5064,secret identity,1486105204
848,5418,mystery,1387259206
848,7375,college,1486104481
848,7375,double life,1486104462
848,7375,Julia Stiles,1486104467
848,7375,romance,1486104445
848,7375,royal pretends to be commoner,1486104412
848,7375,royalty,1486104441
848,7375,secret identity,1486104425
848,26559,cia,1473866235
848,26559,father and son,1473866242
848,26559,kidnapping,1473866244
848,33794,action,1486105010
848,33794,batman,1486105006
848,33794,billionaire,1486105083
848,33794,Christian Bale,1486105000
848,33794,comic book,1486105016
848,33794,dou,1486105092
848,33794,Hans Zimmer,1486105054
848,33794,mask,1486105101
848,33794,secret identity,1486105062
848,33794,superhero,1486105003
848,33794,vigilante,1486105013
848,94325,Nicholas Sparks,1486621928
848,94325,romance,1486621910
848,94325,Scenic,1486621943
848,94325,veteran,1486621992
848,100942,finding a child,1457439262
848,100942,gunfight,1457439224
848,100942,old love,1457439245
848,100942,relationships,1457439214
848,100942,romance,1457439289
848,100942,sacrifice,1457439269
848,100942,sheriff,1457439229
848,100942,town,1457439233
848,100942,violence,1457439285
848,100942,western,1457439205
848,112171,one man army,1474174014
848,114439,asassin,1473912964
848,114439,CIA,1473912938
848,114439,old mentor,1473912950
848,114439,on the run,1473912960
848,114439,revenge,1473912944
848,114439,spy,1473912941
848,115149,Action,1474173562
848,115149,assassin,1474173554
848,115149,car chase,1474173573
848,115149,come back,1474173614
848,115149,Revenge,1474173550
848,115149,sniper,1474173602
850,8974,excellent,1143002500
862,260,classic sci-fi,1437440340
862,260,EPIC,1437440325
862,260,Harrison Ford,1437440346
862,260,Science Fiction,1437440331
862,112552,good music,1437440518
862,112552,independent film,1437440518
862,112552,sundance award winner,1437440518
870,55908,best,1448213953
870,97304,Best Picture,1448213962
871,296,crime,1520344399
871,296,drugs,1520344388
871,296,good dialogue,1520344395
871,296,violence,1520344377
871,1089,gangster,1520344431
871,1089,organized crime,1520344424
871,1089,violence,1520344412
871,1213,crime,1520344457
871,1213,dark comedy,1520344449
871,1213,gangsters,1520344455
871,1213,good dialogue,1520344452
871,1213,mafia,1520344446
871,1358,cognitive disability,1548087551
871,1358,compassion,1548087546
871,1358,disability,1548087524
871,1358,emotion,1548087531
871,1358,goodness of people,1548087527
871,1358,insane asylum,1548087538
871,1358,Memorable Characters,1548087521
871,1358,mental illness,1548087515
871,1358,redemption,1548087535
871,2571,artificial intelligence,1520353849
871,2571,dystopia,1520353818
871,2571,Futuristic,1520353831
871,2571,philosophical,1520353840
871,2571,philosophy,1520353819
871,2571,post apocalyptic,1520353833
871,2571,sci-fi,1520353814
871,2571,surreal,1520353843
871,2571,thought-provoking,1520353827
871,2571,virtual reality,1520353816
871,2959,atmospheric,1520481005
871,2959,dark comedy,1520480979
871,2959,disturbing,1520481002
871,2959,mental illness,1520480989
871,2959,mindfuck,1520481009
871,2959,philosophical,1520481022
871,2959,philosophy,1520481025
871,2959,psychological,1520480999
871,2959,psychology,1520480976
871,2959,social commentary,1520480981
871,2959,surreal,1520480984
871,2959,thought-provoking,1520480986
871,2959,twist ending,1520480974
871,2959,violence,1520480992
871,2959,violent,1520481012
871,3006,based on a true story,1536363240
871,3006,business,1536363246
871,3006,corruption,1536363237
871,3006,drama,1536363266
871,3006,dramatic,1536363227
871,3006,intelligent,1536363234
871,3006,thriller,1536363262
871,3006,tobacco,1536363249
871,3006,true story,1536363230
871,3535,business,1528520108
871,3535,dark comedy,1520429831
871,3535,Disturbing,1528520095
871,3535,grim,1528520113
871,3535,insanity,1520429824
871,3535,Nudity (Topless),1528520106
871,3535,psychological,1520429833
871,3535,psychology,1520429826
871,3535,Psychopathy,1528520119
871,3535,serial killer,1520429829
871,3535,Sociopathy,1528520123
871,3535,violence,1520429837
871,3949,addiction,1520344643
871,3949,atmospheric,1520344645
871,3949,depressing,1520344632
871,3949,disturbing,1520344636
871,3949,drug abuse,1520344659
871,3949,drugs,1520344630
871,3949,intense,1520344653
871,3949,loneliness,1520344646
871,3949,psychological,1520344656
871,3949,psychology,1520344634
871,3949,social commentary,1520344639
871,3949,visually appealing,1520344651
871,4226,complicated,1520481057
871,4226,cult film,1520481083
871,4226,dark,1520481073
871,4226,dreamlike,1520481066
871,4226,great ending,1520481086
871,4226,memory,1520481060
871,4226,Mindfuck,1520481054
871,4226,mystery,1520481062
871,4226,nonlinear,1520481044
871,4226,psychological,1520481051
871,4226,psychology,1520481049
871,4226,stylized,1520481064
871,4226,tense,1520481090
871,4226,twist ending,1520481047
871,4226,twists & turns,1520481077
871,4874,alien,1539618216
871,4874,aliens,1539618212
871,4874,astronomy,1539618219
871,4874,atmospheric,1539618222
871,4874,intellectual,1539618196
871,4874,mental,1539618241
871,4874,mental hospital,1539618238
871,4874,philosophical,1539618202
871,4874,psychiatrist,1539618209
871,4874,sci-fi,1539618206
871,4874,science,1539618231
871,4874,space,1539618226
871,5608,based on a true story,1528522872
871,5608,brutal,1528522876
871,5608,disturbing,1528522889
871,5608,group psychology,1528522885
871,5608,human nature,1528522880
871,5608,mass behavior,1528522870
871,5608,oppression,1528522896
871,5608,prison,1528522866
871,5608,psychological,1528522874
871,5608,psychology,1528522861
871,5608,thought-provoking,1528522864
871,5608,true story,1528522882
871,5690,beautiful,1528586206
871,5690,death,1528586226
871,5690,downbeat,1528586312
871,5690,grim,1528586211
871,5690,history,1528586219
871,5690,horrors of war,1528586214
871,5690,innocence lost,1528586234
871,5690,maintaining illusion,1528586232
871,5690,sad but good,1528586267
871,5690,sad ending,1528586250
871,5690,slow,1528586258
871,5690,Slow pacing,1528586264
871,5690,somber,1528586225
871,5690,tear jerker,1528586307
871,5690,tearjerker,1528586316
871,5690,tragedy,1528586200
871,5690,tragic,1528586217
871,5690,war,1528586215
871,5690,World War II,1528586204
871,5690,WWII,1528586222
871,6016,atmospheric,1520344486
871,6016,crime,1520344474
871,6016,disturbing,1520344485
871,6016,drugs,1520344469
871,6016,multiple storylines,1520344467
871,6016,powerful ending,1520344478
871,6016,violence,1520344472
871,6953,life & death,1520429694
871,6953,melancholic,1520429701
871,6953,multiple storylines,1520429691
871,6953,psychological,1520429688
871,6975,dark humor,1545538935
871,6975,dialogue driven,1545538945
871,6975,disturbing,1545538927
871,6975,long takes,1545538939
871,6975,Psychopath,1545538956
871,6975,serial killer,1545538942
871,6975,shocking,1545538963
871,6975,torture,1545538932
871,27773,brutal,1520354154
871,27773,Cinematography,1520354163
871,27773,depressing,1520354143
871,27773,disturbing,1520354133
871,27773,hallucinatory,1520354145
871,27773,incest,1520354150
871,27773,Nudity (Full Frontal),1520354156
871,27773,paranoid,1520354159
871,27773,revenge,1520354134
871,27773,stylized,1520354136
871,27773,surreal,1520354153
871,27773,twist ending,1520354131
871,27773,vengeance,1520354141
871,27773,violent,1520354139
871,27831,british,1529210141
871,27831,British gangster,1529210138
871,27831,drugs,1529210143
871,27831,ending,1529210152
871,27831,Exquisite plotting.,1529210149
871,27831,gangster,1529210159
871,27831,organized crime,1529210154
871,27831,stylish,1529210146
871,27831,surprise ending,1529210157
871,27831,violence,1529210170
871,30707,emotional,1520354091
871,30707,social commentary,1520354088
871,30707,thought-provoking,1520354084
871,31878,kung fu,1535662099
871,31878,martial arts,1535662102
871,32587,atmospheric,1520429721
871,32587,brutality,1520429735
871,32587,corruption,1520429744
871,32587,dark,1520429740
871,32587,multiple storylines,1520429720
871,32587,stylized,1520429718
871,32587,surrealism,1520429733
871,32587,violence,1520429731
871,32587,violent,1520429742
871,32587,visually appealing,1520429729
871,48738,Africa,1534119300
871,48738,based on a true story,1534119312
871,48738,dictatorship,1534119308
871,48738,genocide,1534119305
871,48738,History,1534119297
871,48738,violent,1534119293
871,52328,atmospheric,1543448864
871,52328,beautiful effects,1543448866
871,52328,cinematography,1543448853
871,52328,dark,1543448855
871,52328,dramatic,1543448890
871,52328,ending twist,1543448881
871,52328,isolation,1543448862
871,52328,madness,1543448870
871,52328,physics,1543448876
871,52328,psychological,1543448868
871,52328,psychology,1543448857
871,52328,sci-fi,1543448851
871,52328,space,1543448848
871,52328,spaceships,1543448860
871,52328,suicide,1543448886
871,52328,sun,1543448879
871,52328,unpredictable,1543448884
871,52328,visually stunning,1543448858
871,52952,atmospheric,1566194136
871,52952,bittersweet,1566194139
871,52952,bullying,1566194128
871,52952,culture,1566194174
871,52952,drugs,1566194175
871,52952,gang,1566194154
871,52952,gritty,1566194144
871,52952,racism,1566194122
871,52952,realistic,1566194142
871,52952,skinhead,1566194125
871,52952,skinheads,1566194149
871,52952,suburbia,1566194134
871,52952,tattoo,1566194151
871,52952,tense,1566194153
871,52952,urban,1566194156
871,54787,drugs,1520789704
871,54787,gangs,1520789687
871,54787,revenge,1520789620
871,54787,vigilante,1520789722
